Datetime,Ticker,Adj Close
2024-03-03 11:00:00+00:00,SOL-USD,129.04562377929688
2024-03-03 12:00:00+00:00,SOL-USD,128.31350708007812
2024-03-03 13:00:00+00:00,SOL-USD,128.73974609375
2024-03-03 14:00:00+00:00,SOL-USD,128.56341552734375
2024-03-03 15:00:00+00:00,SOL-USD,129.46621704101562
2024-03-03 16:00:00+00:00,SOL-USD,130.18026733398438
2024-03-03 17:00:00+00:00,SOL-USD,130.48098754882812
2024-03-03 18:00:00+00:00,SOL-USD,130.48802185058594
2024-03-03 19:00:00+00:00,SOL-USD,130.29502868652344
2024-03-03 20:00:00+00:00,SOL-USD,129.88206481933594
2024-03-03 21:00:00+00:00,SOL-USD,130.119384765625
2024-03-03 22:00:00+00:00,SOL-USD,130.64601135253906
2024-03-03 23:00:00+00:00,SOL-USD,130.46791076660156
2024-03-04 00:00:00+00:00,SOL-USD,130.70693969726562
2024-03-04 01:00:00+00:00,SOL-USD,130.40939331054688
2024-03-04 02:00:00+00:00,SOL-USD,130.10154724121094
2024-03-04 03:00:00+00:00,SOL-USD,128.83717346191406
2024-03-04 04:00:00+00:00,SOL-USD,129.85206604003906
2024-03-04 05:00:00+00:00,SOL-USD,129.0528106689453
2024-03-04 06:00:00+00:00,SOL-USD,129.11465454101562
2024-03-04 07:00:00+00:00,SOL-USD,129.4815216064453
2024-03-04 08:00:00+00:00,SOL-USD,131.82083129882812
2024-03-04 09:00:00+00:00,SOL-USD,134.6191864013672
2024-03-04 10:00:00+00:00,SOL-USD,131.3584747314453
2024-03-04 11:00:00+00:00,SOL-USD,132.43699645996094
2024-03-04 12:00:00+00:00,SOL-USD,132.88121032714844
2024-03-04 13:00:00+00:00,SOL-USD,131.0654754638672
2024-03-04 14:00:00+00:00,SOL-USD,132.0141143798828
2024-03-04 15:00:00+00:00,SOL-USD,131.89059448242188
2024-03-04 16:00:00+00:00,SOL-USD,129.79132080078125
2024-03-04 17:00:00+00:00,SOL-USD,128.34251403808594
2024-03-04 18:00:00+00:00,SOL-USD,129.93002319335938
2024-03-04 19:00:00+00:00,SOL-USD,129.9857177734375
2024-03-04 20:00:00+00:00,SOL-USD,129.52142333984375
2024-03-04 21:00:00+00:00,SOL-USD,130.23512268066406
2024-03-04 22:00:00+00:00,SOL-USD,131.1081085205078
2024-03-04 23:00:00+00:00,SOL-USD,133.16860961914062
2024-03-05 00:00:00+00:00,SOL-USD,131.94436645507812
2024-03-05 01:00:00+00:00,SOL-USD,132.72801208496094
2024-03-05 02:00:00+00:00,SOL-USD,130.1348114013672
2024-03-05 03:00:00+00:00,SOL-USD,130.40652465820312
2024-03-05 04:00:00+00:00,SOL-USD,130.1377716064453
2024-03-05 05:00:00+00:00,SOL-USD,132.16529846191406
2024-03-05 06:00:00+00:00,SOL-USD,131.61282348632812
2024-03-05 07:00:00+00:00,SOL-USD,129.96424865722656
2024-03-05 08:00:00+00:00,SOL-USD,130.49249267578125
2024-03-05 09:00:00+00:00,SOL-USD,130.02386474609375
2024-03-05 10:00:00+00:00,SOL-USD,131.94168090820312
2024-03-05 11:00:00+00:00,SOL-USD,130.83746337890625
2024-03-05 12:00:00+00:00,SOL-USD,132.14540100097656
2024-03-05 13:00:00+00:00,SOL-USD,132.8172607421875
2024-03-05 14:00:00+00:00,SOL-USD,137.6550750732422
2024-03-05 15:00:00+00:00,SOL-USD,139.9363250732422
2024-03-05 16:00:00+00:00,SOL-USD,133.20249938964844
2024-03-05 17:00:00+00:00,SOL-USD,134.80593872070312
2024-03-05 18:00:00+00:00,SOL-USD,131.37640380859375
2024-03-05 19:00:00+00:00,SOL-USD,112.7534408569336
2024-03-05 20:00:00+00:00,SOL-USD,119.29180908203125
2024-03-05 21:00:00+00:00,SOL-USD,121.02958679199219
2024-03-05 22:00:00+00:00,SOL-USD,121.51148986816406
2024-03-05 23:00:00+00:00,SOL-USD,125.83553314208984
